id,observed_on,latitude,longitude
138647027,2022-10-14,-23.1769584071,150.935705439
138647180,2022-10-13,25.5253916667,-80.17447
138647528,2022-09-16,9.0800024717,123.1685625383
138647532,2022-09-16,9.0800024717,123.1685625383
138647536,2022-09-16,9.0800024717,123.1685625383
138647537,2022-09-16,9.0800024717,123.1685625383
138647541,2022-09-16,9.0800024717,123.1685625383
138647560,2022-09-16,9.0800024717,123.1685625383
138647566,2022-09-16,9.0800024717,123.1685625383
138648102,2022-10-13,52.199311973,4.4114134088
138652112,2022-08-05,-0.5150734728,-90.5279307994
138652259,2022-08-05,-0.5161826677,-90.5275551515
138655881,2022-10-07,10.4633033333,-75.5060716667
138664500,2022-09-27,34.0630984308,-118.9053514493
138664757,2022-09-27,34.1648170909,-118.8711261502
138664795,2022-09-27,34.0287910057,-118.9678495521
138665457,2022-10-13,21.9932250977,-159.3317565918
138668239,2022-08-26,34.693755,-76.5375216667
138676564,2022-03-05,20.3111020327,-86.936406676
138676565,2022-03-05,20.3110819092,-86.9363583963
138677800,2022-10-09,44.3141224961,-68.1903831661
138685862,2022-10-14,-18.20453,177.6905216667
138699352,2022-10-14,40.3349186959,-8.8436243629
138700908,2022-10-12,-8.8448879722,115.1086209722
138700966,2022-10-12,-8.844863,115.108738
138705857,2022-10-14,37.0108333333,-7.9983616667
138706692,2022-10-14,56.0617980957,-2.807528019
138710681,2022-10-13,43.1779663441,5.368340626
138710700,2022-10-13,43.1779663441,5.368340626
138711369,2022-01-01,14.1538492962,98.0861733661
138715230,2022-10-13,43.2103468164,5.3321003278
138722000,2011-10-02,-17.5388435,-149.8295234
138723411,2022-07-29,37.9369715712,22.8604499813
138726117,2022-02-21,37.9206444689,-75.4073819018
138726505,2022-10-14,34.4167785645,-119.6633377075
138741984,2022-09-28,20.9364024472,-156.6938165637
138742079,2022-09-28,20.9364024472,-156.6938165637
138742081,2022-09-28,20.9364024472,-156.6938165637
138749954,2022-10-12,31.0316822461,-81.414312721
138750625,2022-06-27,51.685593,-128.124054
138751987,2022-10-12,33.590354319,-117.870426951
138752884,2022-09-09,44.6754972222,-124.0778416667
138754389,2022-10-07,33.9591860468,-77.9928226566
138757717,2022-09-15,48.3956653719,-4.4338390231
138757787,2022-09-15,48.3957114538,-4.4338802621
138757901,2022-09-15,48.3957464047,-4.4337230176
138758485,2022-10-13,36.995405,-7.8411883333
138761724,2008-07-09,48.378693,-125.043888
138763919,2022-10-12,36.3047048502,-6.0750166161
138766056,2008-07-10,48.129455,-125.094661
138766067,2008-07-10,48.12998,-125.094648
138768804,2022-10-14,33.7364071515,-118.3698824142
138770162,2008-07-10,48.129784,-125.081749
138771852,2022-09-26,48.3956638136,-4.4337424636
138771912,2022-09-26,48.3956978741,-4.4337786734
138772564,2022-10-14,21.2868702226,-157.6686887351
138785371,2022-10-09,35.9211662442,-121.471256331
138792270,2022-10-08,27.976592,-82.829872
138793175,2022-09-10,52.7458527778,-127.8892694444
138794720,2022-10-11,31.0640419935,-81.4036487986
138796322,2009-03-08,-35.471256,138.289104
138798871,2022-10-09,31.9015638889,-116.7306888889
138798877,2022-10-09,31.9011694444,-116.7313
138801650,2022-10-15,-20.00767505,57.57740558
138804920,2021-10-28,-16.4673506354,145.9793723715
138805496,2018-07-21,-33.8384630399,151.2787761453
138805592,2019-02-27,-33.839354184,151.278540111
138805616,2018-11-09,-33.8389442588,151.2784328226
138807361,2022-03-13,35.5030466667,135.357375
138808098,2020-11-26,29.5238772303,34.940448553
138808118,2020-11-27,29.5238772303,34.940448553
138808127,2020-11-27,29.5238772303,34.940448553
138808970,2022-10-15,-38.1510916667,145.1130666667
138816050,2022-08-31,1.4699340467,125.2353971993
138835134,2022-09-01,1.5044263606,125.2421778237
138842840,2022-10-15,27.10606796,33.83018744
138849534,2022-10-15,30.3780203266,-86.872590473
138856592,2022-10-14,17.9081368253,-62.8578409978
138856614,2022-10-14,17.9081368253,-62.8578409978
138860264,2022-10-15,41.4111365371,-8.6803892732
138863275,2022-10-15,41.5347663683,-8.7995261481
138864126,2022-10-12,-23.2915,-44.6906666667
138864749,2022-08-19,47.3879282085,-122.4700233818
138871318,2022-07-29,42.114094,3.167001
138876653,2022-10-15,-40.808664005,-65.0894917175
138882833,2008-07-11,48.167506,-125.371112
138889628,2022-10-15,55.56486,9.768867
138890060,2022-09-19,47.2897546981,-52.8030056484
138890226,2022-10-07,19.1042356093,-104.3979710821
138896956,2022-10-15,31.0534181965,-81.4069179908
138902987,2022-10-14,25.8532324067,-111.3246957917
138914270,2022-09-25,-36.3835866667,174.238905
138919208,2022-10-15,32.9621456467,-117.2685331505
138922026,2016-02-11,55.4406029938,8.3579891887
138922611,2022-10-15,20.8791583333,-156.6887366667
138924976,2022-10-09,23.6668366667,-106.8043833333
138926837,2022-10-09,37.4959716667,-122.4994883333
138926901,2022-10-12,48.54527,-123.0120611167
138929454,2022-10-16,-34.5927125757,150.9004010102
138932655,2022-10-14,-25.9778311464,33.222826648
138932854,2022-10-15,9.1490472222,-83.7598611111
138932885,2022-10-15,9.1490472222,-83.7598611111
138935831,2022-05-20,18.3186166667,-64.7738416667
138936551,2022-10-13,48.345925,-69.391905
138946038,2022-09-10,-5.8167378452,39.3832350522
138948110,2021-08-29,37.1536586365,25.2908170432
138948113,2021-08-29,37.1598095083,25.283693096
138950889,2019-10-09,3.4832212,72.8024587
138952980,2022-10-16,-23.1728248223,150.9378539398
138953175,2016-07-22,35.9322277475,14.3430180611
138957566,2022-10-16,27.2727044997,-82.5681462997
138960763,2022-07-26,48.4998986944,-53.5052900278
138965746,2022-10-08,25.815071553,-77.936218842
138967242,2022-10-14,34.0312476218,-118.6817333847
138972801,2022-10-15,18.380125,-65.7389216667
138974409,2022-09-03,1.4835765935,125.239474157
138975252,2022-10-16,-9.6657972271,-35.7004309818
138991027,2022-10-15,28.8603085561,-13.8468045278
138991331,2022-10-14,26.2063825,56.2539581997
138992623,2022-10-16,27.2642533333,-82.5542366667
138994207,2022-10-09,48.5251516142,-124.4454950153
138994505,2022-10-09,48.5250872297,-124.4448513117
138997215,2022-10-16,-34.2510160633,18.5503206003
138997782,2022-09-28,20.9363523447,-156.6939345809
138999198,2022-10-16,-34.6127031751,19.3867345154
139000436,2022-08-02,35.340795,-120.8490366667
139003435,2022-10-16,35.40473,-120.870925
139018116,2022-10-09,18.4702841186,-77.4162417278
139024098,2022-09-27,21.0153027454,-156.6393311118
139024105,2022-09-27,21.0153027454,-156.6393311118
139024108,2022-09-27,21.0153027454,-156.6393311118
139025455,2022-10-16,-9.6783612468,-35.7098123431
139030272,2021-06-15,37.105570155,27.6992697851
139030697,2022-10-15,-22.3325138743,166.4078815338
139033911,2022-10-16,37.7411716667,-122.50853
139042992,2022-10-16,34.4599879336,-120.0643404828
139044206,2021-06-12,27.33617,-82.5732033333
139048610,2022-10-16,47.7655980687,-52.764066048
139050437,2022-10-16,31.0127666667,-81.425575
139050840,2021-07-23,-3.4974989106,-80.3958337833
139051825,2022-09-04,48.9805869792,-123.5987708742
139062739,2022-10-07,27.6832485095,-82.7389299845
139064722,2022-09-10,-36.8316214409,174.8024513406
139071059,2022-10-08,-29.3512109083,-49.7353746286
139071068,2022-09-16,-29.3512109083,-49.7353746286
139071070,2022-09-16,-29.3512109083,-49.7353746286
139071248,2022-10-16,27.31943,-97.3357033333
139072101,2021-12-29,26.0676066997,-97.1466633
139073179,2022-10-16,27.3188533333,-97.3358
139079715,2022-10-16,33.1996066694,-117.3888506884
139091033,2022-10-16,36.4330533333,-121.919175
139100739,2022-10-17,-43.9161633333,-73.6490333333
139100780,2022-10-17,-43.9510366667,-73.64277
139104495,2022-10-16,27.3017916667,-97.340845
139104835,2022-10-16,27.301275,-97.3410033333
139104881,2022-10-16,27.3011283333,-97.34102
139106827,2021-08-29,36.956172582,25.1205114103
139108264,2017-01-25,23.1448530918,-81.1659926523
139108283,2017-02-09,22.0621432796,-81.0424728614
139108879,2022-10-16,27.30043,-97.341295
139110461,2022-10-16,27.2961716667,-97.34253
139116182,2022-10-16,27.2945666667,-97.34285
139116312,2022-10-16,27.294205,-97.3430116667
139116697,2022-10-16,27.2939866667,-97.343095
139117592,2022-09-24,27.6152944444,-82.7374888889
139120838,2022-05-14,18.3676333722,-64.7484924691
139128040,2022-10-12,-8.8448879722,115.1086209722
139135555,2013-01-17,9.933334,123.379447
139136210,2022-08-11,20.5458584512,-105.2930918388
139136789,2022-06-28,51.6654009999,-128.1311489999
139138159,2022-09-25,20.6345279314,-156.4971009914
139142102,2008-07-13,48.142133,-125.186194
139144269,2022-10-16,36.4258114926,-121.9142019127
139144474,2022-09-25,20.6350988,-156.499137
139144493,2022-09-25,20.6345272,-156.4998172001
139144496,2022-09-25,20.6335154,-156.4998179
139149621,2022-10-16,36.4327,-121.9186783333
139151835,2022-10-16,16.8744966667,-99.9436333333
139153577,2008-07-14,48.145285,-125.182734
139153581,2008-07-14,48.144714,-125.184096
139156335,2022-10-16,36.4326883425,-121.9187866667
139159344,2022-10-15,9.1509083333,-83.7569833333
139171698,2022-10-17,45.0109175426,-124.0099283398
139173419,2022-10-14,9.2626416667,-76.1108166667
139179127,2022-09-04,1.4904407361,125.236684657
139181080,2022-10-17,21.873237787,-159.4536952428
139181154,2022-09-24,20.7326700999,-156.8885023
139182001,2022-10-17,29.0419406444,-113.5383448006
139182282,2022-09-24,20.7335315,-156.9289456999
139182286,2022-09-24,20.7335544,-156.9289096
139182733,2022-10-17,30.0107201562,-85.5299099162
139189865,2022-10-17,45.6996411209,-123.9409400895
139194259,2022-03-01,38.3178666667,-123.0719222222
139194436,2022-10-18,-36.7027649917,174.75627945
139194602,2022-10-13,-19.5050152457,169.2422150178
139197480,2022-09-24,20.7335636,-156.9289247
139200165,2022-10-17,36.8149097892,-121.7913047969
139203691,2022-10-16,32.8580286338,-117.2641359882
139211637,2011-05-03,-22.298,166.436
139215611,2022-10-10,33.6824133333,-118.036775
139215722,2022-09-09,-17.2348581,38.8793511
139216717,2022-09-09,-17.2348581,38.8793511
139220213,2022-10-15,17.928598,-76.6520542
139220219,2022-10-15,17.928598,-76.6520542
139220220,2022-10-15,17.928598,-76.6520542
139226165,2016-11-16,15.7328053602,-96.8144452484
139226690,2022-10-16,33.6228666536,-118.0078053474
139232458,2022-10-15,42.301947,3.288139
139232484,2022-10-15,42.302281,3.288556
139232506,2022-10-15,42.302281,3.288556
139232555,2022-10-15,42.302281,3.288556
139232574,2022-10-15,42.302394,3.288556
139232589,2022-10-15,42.302394,3.288556
139232691,2022-10-15,42.302775,3.289094
139232693,2022-10-15,42.302775,3.289094
139232763,2022-10-18,32.7521583333,-79.8983616667
139238959,2022-07-29,19.73853,-155.0380695
139240534,2022-09-27,34.1558340561,-118.8205228076
139242251,2022-10-18,33.54674,-117.7756745
139243758,2021-08-27,42.049914,3.22073
139248517,2022-10-18,20.4601123264,-86.9864426181
139259995,2022-10-18,32.3399684552,-64.6742932172
139262612,2022-10-18,27.6140583333,-97.2015383333
139272678,2018-03-16,19.9797386697,-155.837409472
139274178,2018-03-18,19.5847323256,-155.9708605234
139274181,2018-03-18,19.5847323256,-155.9708605234
139278515,2022-10-18,27.67698,-97.165275
139279030,2022-07-10,30.2462505552,-87.7008194849
139282689,2022-10-18,27.6764583333,-97.16565
139282788,2022-10-16,25.6994993174,-79.305625755
139284910,2022-10-18,27.6763466667,-97.1656805
139285387,2022-10-18,33.7384091271,-118.3748837282
139287939,2022-10-18,27.676055,-97.1664888333
139289381,2022-10-18,27.6762883333,-97.1661305
139293639,2022-09-23,21.0003310492,-156.6678973658
139293692,2022-09-23,21.0003310492,-156.6678973658
139294835,2022-10-19,-22.3,166.436
139294838,2022-10-19,-22.3,166.436
139300157,2022-10-15,35.5400444444,-121.0924388889
139301609,2022-10-19,-36.7900805556,139.8577583333
139303689,2022-02-08,32.8417883333,-117.281555
139304088,2022-10-16,47.8542883333,142.0870383333
139304098,2022-10-16,47.8526516667,142.087815
139305495,2022-10-18,50.0732897145,-124.979694159
139308187,2022-10-19,-36.8440083333,139.8393083333
139308275,2022-10-19,-36.8441972222,139.8392333333
139308654,2022-10-12,22.240746622,114.2814661487
139308803,2022-10-19,-22.298,166.436
139308804,2022-10-19,-22.298,166.436
139311375,2013-11-11,-22.298,166.436
139316220,2022-10-18,28.8449539485,-13.7773742551
139327747,2022-10-19,-17.6434441233,-71.3446338941
139329703,2022-10-18,48.3158750824,-68.885397166
139354300,2022-10-19,63.500107974,8.2538033507
139355266,2022-10-19,63.5608509933,8.3432812484
139356468,2022-10-07,35.1659396535,24.4206407319
139357387,2022-10-19,36.4936943054,-121.9377365112
139358400,2022-10-19,63.5452403404,8.2989502565
139358412,2022-10-16,36.4334103999,-121.9192137175
139362809,2022-10-19,27.676445,-97.1657945
139365317,2013-09-14,48.3966920267,-125.8861120443
139365339,2013-09-14,48.397774,-125.885959
139365343,2013-09-14,48.397776,-125.886127
139365358,2013-09-14,48.397972,-125.886307
139365361,2013-09-14,48.3972279339,-125.8858872948
139368932,2013-09-14,48.398985,-125.886436
139368936,2013-09-14,48.3980055673,-125.8860763031
139368937,2013-09-14,48.3973010174,-125.8858526145
139368939,2013-09-14,48.3973010174,-125.8858526145
139368948,2013-09-14,48.39743,-125.885897
139368949,2013-09-14,48.397475,-125.885903
139368955,2013-09-14,48.3985112894,-125.8863458922
139368956,2013-09-14,48.397685,-125.885971
139368959,2013-09-14,48.397883,-125.886041
139368961,2013-09-14,48.397895,-125.886041
139368963,2013-09-14,48.398157,-125.886127
139368966,2013-09-14,48.398171,-125.886131
139368967,2013-09-14,48.398221,-125.88615
139368968,2013-09-14,48.398245,-125.886155
139368970,2013-09-14,48.398386,-125.886241
139368971,2013-09-14,48.398408,-125.886256
139368973,2013-09-14,48.398512,-125.886292
139368977,2013-09-14,48.398561,-125.886304
139368978,2013-09-14,48.398601,-125.886314
139368981,2013-09-14,48.398658,-125.886334
139368982,2013-09-14,48.398697,-125.886352
139368983,2013-09-14,48.398744,-125.886344
139368984,2013-09-14,48.39876,-125.886351
139368985,2013-09-14,48.3980126515,-125.8861179279
139368987,2013-09-14,48.398771,-125.886366
139368988,2013-09-14,48.3988995112,-125.8863780787
139368989,2013-09-14,48.398824,-125.886374
139368990,2013-09-14,48.398835,-125.886378
139368993,2013-09-14,48.398843,-125.886382
139368995,2013-09-14,48.398946,-125.88642
139368996,2013-09-14,48.398935,-125.886415
139368997,2013-09-14,48.3990488928,-125.8864471362
139369473,2013-09-14,48.399002,-125.886444
139369474,2013-09-14,48.399021,-125.886454
139369475,2013-09-14,48.399021,-125.886454
139369476,2013-09-14,48.399031,-125.88646
139369477,2013-09-14,48.399052,-125.886471
139369478,2013-09-14,48.399074,-125.886474
139369479,2013-09-14,48.399122,-125.886483
139369480,2013-09-14,48.399146,-125.886489
139369481,2013-09-14,48.399175,-125.886492
139369482,2013-09-14,48.399186,-125.886494
139369486,2013-09-14,48.399229,-125.8865
139369487,2013-09-14,48.399213,-125.8865
139369489,2013-09-14,48.39924,-125.886502
139369492,2013-09-14,48.399369,-125.886564
139369495,2013-09-14,48.39939,-125.886572
139369497,2013-09-14,48.399416,-125.886568
139369498,2013-09-14,48.39984143,-125.886668873
139369500,2013-09-14,48.399432,-125.886576
139369501,2013-09-14,48.399441,-125.886578
139369504,2013-09-14,48.399499,-125.886589
139370604,2013-09-14,48.404286,-125.88817
139370621,2013-09-14,48.405254,-125.888472
139370630,2013-09-14,48.405425,-125.888524
139370635,2013-09-14,48.400289,-125.886844
139370637,2013-09-14,48.400302,-125.886853
139370652,2013-09-14,48.40055,-125.886926
139370664,2013-09-14,48.4044272594,-125.8882126283
139370670,2013-09-14,48.404076,-125.888072
139371041,2013-09-14,48.405791,-125.889333
139371050,2013-09-14,48.405816,-125.888688
139371053,2013-09-14,48.405818,-125.888686
139371054,2013-09-14,48.405818,-125.888687
139371058,2013-09-14,48.40582,-125.888681
139371060,2013-09-14,48.405819,-125.888677
139371062,2013-09-14,48.405819,-125.888679
139371064,2013-09-14,48.405818,-125.888678
139371065,2013-09-14,48.405818,-125.888678
139371066,2013-09-14,48.405818,-125.888678
139371067,2013-09-14,48.405818,-125.88868
139371068,2013-09-14,48.405784,-125.888695
139371071,2013-09-14,48.405584,-125.888667
139371075,2013-09-14,48.4039385599,-125.8881322791
139371078,2013-09-14,48.404437,-125.88835
139371079,2013-09-14,48.404364,-125.888334
139371080,2013-09-14,48.404287,-125.888307
139371086,2013-09-14,48.402364,-125.887506
139371089,2013-09-14,48.4058,-125.888689
139371092,2013-09-14,48.405478,-125.888977
139374500,2022-10-01,38.4834386185,-8.9679980276
139374529,2022-10-01,38.4834386185,-8.9679980276
139378588,2022-10-19,33.7382461849,-118.3747030158
139381507,2013-09-15,48.404153,-125.910829
139381512,2013-09-15,48.404139,-125.910927
139381516,2013-09-15,48.404148,-125.910885
139381524,2013-09-15,48.404231,-125.910899
139381529,2013-09-15,48.404228,-125.91087
139381537,2013-09-15,48.403507,-125.909869
139381538,2013-09-15,48.403507,-125.909869
139381546,2013-09-15,48.404232,-125.913975
139381548,2013-09-15,48.403273,-125.909976
139381553,2013-09-15,48.405226,-125.909342
139381560,2013-09-15,48.404124,-125.910965
139381861,2022-10-19,32.6789239934,-117.1800139268
139382086,2013-09-15,48.404066,-125.911079
139382101,2013-09-15,48.4041848313,-125.9110791139
139382127,2013-09-15,48.404253,-125.91086
139382143,2013-09-15,48.404257,-125.910864
139383073,2022-10-10,48.4375283333,-123.294655
139383874,2013-09-15,48.401503,-125.898136
139383893,2013-09-15,48.397061,-125.897703
139383894,2013-09-15,48.39706,-125.897737
139383902,2013-09-15,48.397276,-125.897733
139383903,2013-09-15,48.397508,-125.897743
139383904,2013-09-15,48.397536,-125.897758
139383909,2013-09-15,48.397616,-125.897752
139383912,2013-09-15,48.397733,-125.897753
139383913,2013-09-15,48.397749,-125.897764
139383918,2013-09-15,48.398501,-125.897883
139383919,2013-09-15,48.398725,-125.897869
139389612,2022-10-19,36.6258616667,-121.9162616667
139398023,2022-10-16,-26.8209872513,32.9097722914
139399750,2022-10-18,21.29001154,-157.8635900162
139401573,2022-10-19,31.8616637312,-116.6673483046
139401694,2022-10-20,-37.994205,145.0308528333
139402375,2022-10-18,21.2885282583,-157.8640928002
139402384,2022-10-18,21.2885282583,-157.8640928002
139403383,2022-10-11,24.6302055556,-112.1359527778
139407430,2022-10-18,33.7371106104,-118.3698668679
139412331,2022-10-19,24.6284670056,-82.8668746722
139415818,2022-10-20,-33.840033188,151.2537434367
139417185,2022-03-30,7.600073,98.3740648
139423419,2022-10-19,29.764375,-85.4013133333
139428095,2022-07-27,42.7595436183,10.1086489286
139431231,2022-10-20,8.0323701,98.8293979
139433402,2019-06-16,43.5162558717,7.0752602054
139454339,2022-10-20,55.6902093349,8.1496800751
139454848,2021-12-14,27.1345663551,-82.474502234
139455190,2021-12-14,27.1345663551,-82.474502234
139455395,2022-03-09,27.1345663551,-82.474502234
139463150,2022-10-20,28.3425249007,-16.9224321842
139463852,2013-09-16,48.377155,-125.93484
139475553,2022-10-20,32.7816883333,-117.2540883333
139480162,2013-09-17,48.162645,-125.21416
139480164,2013-09-17,48.162785,-125.214117
139480167,2013-09-17,48.162703,-125.214033
139480168,2013-09-17,48.162421,-125.2139
139480169,2013-09-17,48.16264,-125.213971
139480172,2013-09-17,48.16248,-125.214132
139480174,2013-09-17,48.162523,-125.214051
139480180,2013-09-17,48.162614,-125.21404
139480181,2013-09-17,48.162602,-125.214112
139480182,2013-09-17,48.16258,-125.21417
139480183,2013-09-17,48.1627067829,-125.2141470067
139480187,2013-09-17,48.163352,-125.215218
139480199,2013-09-17,48.167102,-125.215391
139480209,2013-09-17,48.172442,-125.227366
139480238,2013-09-17,48.172582,-125.229087
139480245,2013-09-17,48.172683,-125.230633
139480247,2013-09-17,48.1726676375,-125.2317536002
139480250,2013-09-17,48.172639,-125.23099
139480252,2013-09-17,48.172665,-125.231209
139480255,2013-09-17,48.172773,-125.232433
139480256,2013-09-17,48.1729824536,-125.2343714362
139480257,2013-09-17,48.172869,-125.23292
139480420,2022-10-20,18.4570129722,-66.0798529722
139480448,2022-10-20,18.4570143,-66.0798486
139480886,2022-10-20,18.4570280997,-66.0798335
139481931,2022-10-20,18.4570229997,-66.0798266
139482154,2022-10-16,13.7280778584,120.8837714165
139482245,2022-10-20,36.6910672651,-121.8117193309
139482335,2013-09-17,48.1745867598,-125.2456342407
139482336,2013-09-17,48.174951,-125.24879
139482337,2013-09-17,48.174951,-125.24879
139482343,2013-09-17,48.174888,-125.250498
139482344,2013-09-17,48.174841,-125.250566
139482356,2013-09-17,48.181204,-125.249388
139482357,2013-09-17,48.181244,-125.24938
139482364,2013-09-17,48.181823,-125.249286
139482371,2013-09-17,48.182692,-125.249118
139482375,2013-09-17,48.183468,-125.248971
139482384,2013-09-17,48.182676,-125.251064
139482386,2013-09-17,48.174574,-125.245944
139482387,2013-09-17,48.174597,-125.245995
139485816,2013-09-17,48.18277,-125.253743
139485831,2013-09-17,48.1883894166,-125.2496776832
139485834,2013-09-17,48.187593,-125.2501
139485837,2013-09-17,48.188902,-125.249248
139485841,2013-09-17,48.189212,-125.249019
139485860,2013-09-17,48.190663,-125.247764
139485862,2013-09-17,48.190919,-125.247567
139485864,2013-09-17,48.191305,-125.247339
139485885,2013-09-17,48.192534,-125.24512
139485891,2013-09-17,48.1943401493,-125.2412662757
139487897,2022-10-20,19.1086077,-104.4510434997
139488227,2022-10-20,19.1085211,-104.4507895997
139491870,2022-10-18,47.3059667606,-122.5133409495
139497026,2022-10-20,19.2927416667,-155.1014555
139500091,2022-07-12,57.0332842402,-135.2545349502
139500981,2022-09-26,33.73803,-118.3753283333
139505477,2022-10-21,44.6688416667,-1.1487111667
139505542,2022-10-21,44.66668,-1.1493583333
139512103,2022-10-21,44.6669116667,-1.1494111667
139512171,2022-10-21,44.7046482152,-1.1447748411
139522327,2019-04-27,9.257475,124.65612
139530566,2022-09-26,33.73773,-118.376105
139536886,2022-09-11,-0.4441022149,130.7959256896
139537377,2022-09-11,-0.4430293634,130.7956490581
139541362,2022-10-21,18.4729496192,-66.28222581
139546319,2013-09-17,48.203798,-125.223535
139546325,2013-09-17,48.2046425517,-125.2232155714
139546354,2013-09-17,48.208943,-125.218109
139546356,2013-09-17,48.209436,-125.217546
139546388,2013-09-17,48.19662,-125.231405
139546397,2013-09-17,48.196098,-125.226793
139546400,2013-09-17,48.196098,-125.226793
139546404,2013-09-17,48.196622,-125.226556
139546412,2013-09-17,48.197529,-125.226131
139546414,2013-09-17,48.19764,-125.226065
139546416,2013-09-17,48.198003,-125.225967
139546427,2013-09-17,48.199754,-125.225271
139546434,2013-09-17,48.199955,-125.225177
139546446,2013-09-17,48.1990084046,-125.2258763228
139546450,2013-09-17,48.201139,-125.224572
139546451,2013-09-17,48.202463,-125.224018
139546452,2013-09-17,48.202463,-125.224018
139546454,2013-09-17,48.202463,-125.224018
139562814,2022-08-31,38.3997677,-28.2519641
139572831,2022-08-22,48.8593969705,-125.1609793888
139575031,2022-09-07,48.8783187148,-125.0932633398
139578387,2022-10-21,41.4158437208,-8.9825358028
139578405,2022-10-21,41.5592527299,-8.9174472549
139592235,2022-10-18,33.738025,-118.3753883333
139596055,2022-10-18,-20.4878486564,57.3536968204
139596056,2022-10-18,-20.4878486564,57.3536968204
139596696,2022-10-21,-20.2860832089,57.3615124877
139601205,2022-10-22,-8.6700118693,115.5085191168
139604108,2022-10-22,40.5691988391,-8.7677384753
139608622,2022-10-12,43.32916675,-8.2925067801
139611442,2022-10-22,41.765262874,12.222845139
139611605,2022-10-21,44.6679116667,-1.1493221667
139611912,2022-10-22,-34.0293562471,25.650260523
139626009,2022-10-22,21.5932060179,-158.1103008803
139635482,2022-10-22,12.2063535838,100.0098752386
139638956,2022-10-20,34.0227167922,-119.6877807672
139638958,2022-10-20,34.0227167922,-119.6877807672
139654228,2022-10-22,35.433916,-120.888372
139661758,2022-10-22,21.3062898195,-158.0239136817
139661893,2022-07-30,43.5787448871,15.9290972327
139663925,2022-10-21,13.7235514,120.907304
139667861,2022-08-14,43.4876173213,16.0423011491
139676198,2022-10-17,64.1548695,-22.01628055
139678550,2022-10-22,32.8565855286,-117.2615811644
139678958,2020-10-16,19.4227658255,-155.9146642691
139682013,2022-10-20,36.5134883333,-121.94583
139685199,2022-10-13,32.8570992,-117.2574626
139686985,2022-10-22,42.7051383333,-70.7701416667
139690167,2022-10-23,-19.19630068,146.77387404
139690499,2022-10-22,28.2116558162,-177.3685121478
139700351,2022-10-15,1.3833571829,-91.8193355961
139704459,2022-10-22,36.6342666667,-121.9395616667
139704748,2022-10-22,36.6325283333,-121.9392866667
139704830,2022-10-22,36.6325133333,-121.9390633333
139708061,2022-10-16,13.7280778584,120.8837714165
139710983,2022-10-22,34.4601152302,-120.0651975104
139711023,2022-10-22,34.4601152302,-120.0651975104
139713417,2022-07-24,36.4531783333,-121.9298783333
139713622,2022-10-21,36.5127983727,-121.9436807692
139715209,2009-10-12,1.4525883,125.2250546
139719575,2022-10-21,39.7219923102,19.6605233476
139720119,2022-10-23,-20.1245841,57.75658663
139722674,2022-10-23,-40.8730277778,175.0043472222
139722733,2022-10-22,50.806047158,1.59470435
139724277,2022-10-22,21.4159532501,-158.3185713674
139724392,2022-10-22,21.5001185431,-158.3404154285
139729287,2022-09-14,-0.6832307055,130.3088089316
139736285,2022-10-23,-32.3052361111,115.6924444444
139737438,2022-06-18,39.4761273177,-9.5446851813
139738794,2022-06-15,-9.6660662675,-35.6956425682
139744712,2012-03-17,12.0918031415,-68.2939514847
139744713,2012-03-07,12.0918031415,-68.2939514847
139744714,2012-03-18,12.0918031415,-68.2939514847
139744715,2012-03-08,12.0918031415,-68.2939514847
139744716,2012-03-17,12.0918031415,-68.2939514847
139744718,2012-03-09,12.0918031415,-68.2939514847
139744719,2012-03-07,12.0918031415,-68.2939514847
139744739,2012-03-16,12.0918031415,-68.2939514847
139744741,2012-03-16,12.0918031415,-68.2939514847
139744743,2012-03-16,12.0918031415,-68.2939514847
139744744,2012-03-16,12.0918031415,-68.2939514847
139744745,2012-03-16,12.0918031415,-68.2939514847
139744746,2012-03-16,12.0918031415,-68.2939514847
139747775,2022-10-22,25.7165406973,-80.1495143026
139747953,2022-10-22,25.7183455377,-80.1485953107
139752863,2018-04-02,25.0254768942,121.9369081106
139758318,2022-04-25,-0.25,-90.6999972222
139772186,2022-10-23,-20.12499438,57.75666331
139772522,2022-10-23,40.7253789107,-8.7272504124
139779221,2022-10-23,35.2388646131,24.5663131401
139780506,2022-10-23,38.0285339355,-122.9035339355
139783155,2022-08-07,32.7609914227,-117.2465935089
139783939,2022-10-23,47.7686277778,-3.5867111111
139787528,2022-10-23,44.2307398712,-64.4262229426
139788827,2022-10-23,44.2312700059,-64.4211716667
139795766,2022-08-12,32.7612886575,-117.2452039566
139796950,2022-10-22,43.4247034592,3.7004545963
139800808,2022-10-23,44.2328533557,-68.3203033126
139813641,2022-10-23,36.6220166667,-121.9101783333
139817545,2022-10-22,37.92438,-75.408675
139826550,2022-09-29,44.7046770997,-66.7387527
139826986,2022-10-23,36.5166651866,-121.9450583599
139831608,2022-06-20,25.0387391,-80.383111
139833354,2022-10-23,36.5126982622,-121.9439191254
139837863,2022-10-23,33.7382783333,-118.3756783333
139838113,2022-10-23,33.7383333333,-118.3755866667
139843080,2022-10-23,49.304205,-123.00221945
139843089,2022-10-23,49.304175,-123.002425
139843994,2022-10-21,-38.1398485339,144.3573381147
139845375,2022-09-21,-34.1963,18.465
139857220,2022-10-16,21.4774399881,-158.2246933303
139868359,2022-10-23,42.8125913,-70.8772751
139869876,2022-10-22,32.85658795,-117.2615619419
